% Edge sensor logfile normalized 'log_20240301_165655.447/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709308634.9133 0 913 1000 990 361 0 0 0  0.0462
1709308634.9218 0 968 1000 1000 401 0 0 0  0.0476
1709308634.9292 0 945 1000 1000 421 0 0 0  0.0476
1709308634.9374 0 981 1000 1000 449 0 0 0  0.0485
1709308634.9455 0 1000 1000 1000 489 1 0 0  0.0495
1709308634.9533 0 1000 1000 1000 497 11 0 0  0.0497
1709308634.9611 0 1000 1000 1000 532 44 0 0  0.0504
1709308634.9692 0 1000 1000 1000 583 59 0 0  0.0518
1709308634.9787 0 1000 1000 1000 588 75 0 0  0.0519
1709308634.9857 0 1000 1000 1000 638 124 0 0  0.0536
1709308634.9939 0 1000 1000 1000 687 137 0 0  0.0559
1709308635.0015 0 1000 1000 1000 695 157 0 0  0.0563
1709308635.0095 54 1000 1000 1000 740 192 0 0  0.0581
1709308635.0175 163 1000 1000 1000 791 228 0 0  0.0603
1709308635.0259 336 1000 1000 1000 785 241 0 0  0.0619
1709308635.0340 315 1000 1000 1000 804 267 0 0  0.0623
1709308635.0419 358 1000 1000 1000 828 287 0 0  0.0635
1709308635.0496 456 1000 1000 1000 828 287 0 0  0.0649
1709308635.0576 489 1000 1000 1000 856 310 0 0  0.0664
1709308635.0655 619 1000 1000 1000 892 348 0 0  0.0710
1709308635.0733 576 1000 1000 1000 862 331 0 0  0.0688
1709308635.0818 706 1000 1000 1000 899 382 0 0  0.0752
1709308635.0896 1000 1000 1000 1000 948 412 0 0  0.0765
1709308635.0972 1000 1000 1000 1000 947 441 0 0  0.0769
1709308635.1051 1000 1000 1000 1000 945 461 0 0  0.0772
1709308635.1139 1000 1000 1000 1000 995 504 17 0  0.0789
1709308635.1216 1000 1000 1000 1000 1000 550 31 0  0.0800
1709308635.1291 1000 1000 1000 1000 998 541 49 0  0.0797
1709308635.1371 1000 1000 1000 1000 1000 584 84 0  0.0809
1709308635.1461 1000 1000 1000 1000 1000 638 128 0  0.0828
1709308635.1534 1000 1000 1000 1000 990 643 150 0  0.0829
1709308635.1618 1000 1000 1000 1000 986 674 173 0  0.0843
1709308635.1698 1000 1000 1000 1000 996 733 212 0  0.0868
1709308635.1778 1000 1000 1000 1000 922 738 249 0  0.0870
1709308635.1856 1000 1000 1000 954 892 776 292 0  0.0884
1709308635.1933 1000 1000 1000 903 872 827 333 0  0.0901
1709308635.2012 1000 1000 1000 819 793 830 354 0  0.0904
1709308635.2100 1000 1000 1000 784 786 873 400 0  0.0920
1709308635.2177 1000 1000 1000 765 765 914 463 0  0.0938
1709308635.2252 1000 1000 1000 670 674 880 459 0  0.0930
1709308635.2330 1000 1000 1000 630 649 901 510 4  0.0945
1709308635.2419 1000 1000 1000 606 619 929 570 75  0.0966
1709308635.2496 1000 1000 1000 497 532 880 573 61  0.0958
1709308635.2575 1000 1000 1000 460 507 885 628 120  0.0981
1709308635.2656 1000 1000 1000 438 472 885 692 177  0.1021
1709308635.2738 1000 1000 1000 371 408 827 684 212  0.1009
1709308635.2816 1000 1000 1000 358 371 801 724 267  0.1038
1709308635.2894 1000 1000 1000 336 338 768 766 333  0.1055
1709308635.2978 1000 1000 1000 307 294 729 785 347  0.1062
1709308635.3051 1000 1000 1000 297 246 679 792 388  0.1068
1709308635.3141 1000 1000 1000 287 203 648 808 433  0.1078
1709308635.3220 1000 1000 1000 290 176 605 847 496  0.1100
1709308635.3298 1000 1000 972 259 120 540 798 478  0.1081
1709308635.3384 1000 1000 984 274 90 497 805 546  0.1098
1709308635.3452 1000 1000 1000 266 76 482 821 615  0.1129
1709308635.3531 1000 1000 970 234 16 405 743 591  0.1077
1709308635.3618 1000 1000 1000 254 0 366 743 658  0.1115
1709308635.3697 1000 1000 1000 263 0 316 714 713  0.1200
1709308635.3772 1000 1000 972 215 0 239 619 650  0.0404
1709308635.3858 1000 1000 1000 237 0 216 603 693  0.0410
1709308635.3937 1000 1000 1000 246 0 188 571 719  0.1200
1709308635.4016 1000 1000 981 228 0 108 492 660  0.0407
1709308635.4093 1000 1000 1000 255 0 82 468 672  0.0412
1709308635.4174 1000 1000 1000 243 0 37 433 683  0.0411
1709308635.4263 1000 1000 995 234 0 0 359 595  0.0409
1709308635.4338 1000 1000 1000 244 0 0 321 582  0.0411
1709308635.4420 1000 1000 1000 252 0 0 282 576  0.0412
1709308635.4498 1000 1000 988 243 0 0 222 480  0.0409
1709308635.4575 1000 1000 1000 239 0 0 189 456  0.0410
1709308635.4651 1000 1000 1000 239 0 0 164 439  0.0410
1709308635.4741 1000 1000 979 217 0 0 101 323  0.0406
1709308635.4816 1000 1000 1000 235 0 0 66 286  0.0410
1709308635.4895 1000 1000 1000 257 0 0 42 276  0.0412
1709308635.4977 1000 1000 1000 239 0 0 1 200  0.0410
1709308635.5058 1000 1000 1000 235 0 0 0 126  0.0410
1709308635.5139 1000 1000 1000 268 0 0 0 108  0.0413
1709308635.5217 1000 1000 1000 261 0 0 0 92  0.0412
1709308635.5300 1000 1000 995 254 0 0 0 0  0.0411
1709308635.5379 1000 1000 1000 261 0 0 0 0  0.0412
1709308635.5457 1000 1000 1000 259 0 0 0 0  0.0412
1709308635.5533 1000 1000 1000 272 0 0 0 0  0.0414
1709308635.5616 1000 1000 1000 288 0 0 0 0  0.0415
1709308635.5696 1000 1000 1000 274 0 0 0 0  0.0414
1709308635.5781 1000 1000 1000 270 0 0 0 0  0.0413
1709308635.5858 1000 1000 1000 283 0 0 0 0  0.0415
1709308635.5940 1000 1000 1000 296 0 0 0 0  0.0416
1709308635.6018 1000 1000 1000 268 0 0 0 0  0.0413
1709308635.6100 1000 1000 1000 276 0 0 0 0  0.0414
1709308635.6173 1000 1000 1000 297 0 0 0 0  0.0416
1709308635.6258 1000 1000 1000 270 0 0 0 0  0.0413
1709308635.6341 1000 1000 1000 294 0 0 0 0  0.0416
1709308635.6421 1000 1000 1000 319 0 0 0 0  0.0418
1709308635.6498 1000 1000 1000 299 0 0 0 0  0.0416
1709308635.6578 1000 1000 1000 318 0 0 0 0  0.0418
1709308635.6657 1000 1000 1000 329 0 0 0 0  0.0420
1709308635.6734 1000 1000 1000 318 0 0 0 0  0.0418
1709308635.6813 1000 1000 1000 338 0 0 0 0  0.0421
1709308635.6895 1000 1000 1000 363 0 0 0 0  0.0424
1709308635.6983 1000 1000 1000 356 0 0 0 0  0.0423
1709308635.7051 1000 1000 1000 382 0 0 0 0  0.0426
1709308635.7135 1000 1000 1000 393 0 0 0 0  0.0428
1709308635.7212 1000 1000 1000 411 0 0 0 0  0.0430
1709308635.7298 902 1000 1000 400 0 0 0 0  0.0429
1709308635.7376 923 1000 1000 424 0 0 0 0  0.0432
1709308635.7457 945 1000 1000 440 0 0 0 0  0.0435
1709308635.7540 706 1000 1000 438 0 0 0 0  0.0434
1709308635.7618 804 1000 1000 460 0 0 0 0  0.0438
1709308635.7694 750 1000 1000 488 0 0 0 0  0.0443
1709308635.7772 619 1000 1000 475 0 0 0 0  0.0404
1709308635.7853 608 1000 1000 493 0 0 0 0  0.0404
1709308635.7939 467 1000 1000 499 0 0 0 0  0.0371
1709308635.8019 467 1000 1000 513 0 0 0 0  0.0374
1709308635.8099 467 1000 1000 542 0 0 0 0  0.0380
1709308635.8177 358 1000 1000 544 0 0 0 0  0.0364
1709308635.8255 358 1000 1000 563 4 0 0 0  0.0369
1709308635.8347 239 1000 1000 583 16 0 0 0  0.0362
1709308635.8415 239 1000 1000 595 26 0 0 0  0.0366
1709308635.8498 163 1000 1000 581 29 0 0 0  0.0356
1709308635.8577 163 1000 1000 617 42 0 0 0  0.0367
1709308635.8660 217 1000 1000 630 52 0 0 0  0.0376
1709308635.8740 119 1000 1000 610 46 0 0 0  0.0362
1709308635.8814 43 1000 1000 621 39 0 0 0  0.0361
1709308635.8891 130 1000 1000 661 62 0 0 0  0.0382
1709308635.8981 130 1000 1000 639 59 0 0 0  0.0373
1709308635.9060 43 1000 1000 625 57 0 0 0  0.0362
1709308635.9137 76 1000 1000 647 64 0 0 0  0.0373
1709308635.9216 130 1000 1000 648 56 0 0 0  0.0377
1709308635.9300 86 1000 1000 634 57 0 0 0  0.0368
1709308635.9378 54 1000 1000 627 61 0 0 0  0.0364
1709308635.9456 10 1000 1000 628 62 0 0 0  0.0362
1709308635.9536 32 1000 1000 608 51 0 0 0  0.0356
1709308635.9621 65 1000 1000 617 59 0 0 0  0.0361
1709308635.9698 0 1000 1000 634 72 0 0 0  0.0363
1709308635.9774 0 1000 1000 601 59 0 0 0  0.0352
1709308635.9852 0 1000 1000 630 57 0 0 0  0.0362
1709308635.9932 0 1000 1000 650 62 0 0 0  0.0370
1709308636.0011 0 1000 1000 619 56 0 0 0  0.0358
1709308636.0098 0 1000 1000 636 59 0 0 0  0.0364
1709308636.0177 54 1000 1000 659 79 0 0 0  0.0377
1709308636.0266 0 1000 1000 605 51 0 0 0  0.0353
1709308636.0332 0 1000 1000 625 62 0 0 0  0.0360
1709308636.0414 0 1000 1000 636 72 0 0 0  0.0364
1709308636.0496 0 1000 1000 614 69 0 0 0  0.0356
1709308636.0585 0 1000 1000 648 72 0 0 0  0.0369
1709308636.0656 0 1000 1000 647 80 0 0 0  0.0369
1709308636.0739 0 1000 1000 627 62 0 0 0  0.0361
1709308636.0812 0 1000 1000 658 85 0 0 0  0.0373
1709308636.0892 0 1000 1000 669 77 0 0 0  0.0378
1709308636.0979 0 1000 1000 659 84 0 0 0  0.0374
1709308636.1053 0 1000 1000 652 79 0 0 0  0.0371
1709308636.1132 0 1000 1000 692 90 0 0 0  0.0390
1709308636.1210 0 1000 1000 672 92 0 0 0  0.0380
1709308636.1295 0 1000 1000 658 87 0 0 0  0.0373
1709308636.1373 0 1000 1000 670 95 0 0 0  0.0379
1709308636.1451 0 1000 1000 709 107 0 0 0  0.0397
1709308636.1536 0 1000 1000 691 100 0 0 0  0.0389
1709308636.1614 0 1000 1000 689 112 0 0 0  0.0388
1709308636.1692 0 1000 1000 722 130 0 0 0  0.0401
1709308636.1775 0 1000 1000 696 120 0 0 0  0.0392
1709308636.1854 0 1000 1000 733 138 0 0 0  0.0404
1709308636.1942 0 1000 1000 749 147 0 0 0  0.0408
1709308636.2018 0 1000 1000 727 138 0 0 0  0.0402
1709308636.2097 0 1000 1000 771 161 0 0 0  0.0414
1709308636.2175 0 1000 1000 787 170 0 0 0  0.0418
1709308636.2259 0 1000 1000 764 153 0 0 0  0.0412
1709308636.2339 0 1000 1000 787 168 0 0 0  0.0418
1709308636.2418 0 1000 1000 800 180 0 0 0  0.0422
1709308636.2496 0 1000 1000 771 171 0 0 0  0.0415
1709308636.2578 0 1000 1000 778 171 0 0 0  0.0416
1709308636.2659 0 1000 1000 817 206 0 0 0  0.0427
1709308636.2737 0 1000 1000 800 198 0 0 0  0.0423
1709308636.2812 0 1000 1000 826 208 0 0 0  0.0429
1709308636.2901 0 1000 1000 851 226 0 0 0  0.0436
1709308636.2978 0 1000 1000 864 221 0 0 0  0.0438
1709308636.3057 0 1000 1000 819 203 0 0 0  0.0427
1709308636.3138 0 1000 1000 844 242 0 0 0  0.0435
1709308636.3216 0 1000 1000 846 242 0 0 0  0.0436
1709308636.3291 0 1000 1000 840 242 0 0 0  0.0434
1709308636.3373 0 1000 1000 862 259 0 0 0  0.0440
1709308636.3452 0 1000 1000 882 264 0 0 0  0.0445
1709308636.3531 0 977 1000 881 264 0 0 0  0.0442
1709308636.3619 0 1000 1000 904 282 0 0 0  0.0451
1709308636.3696 0 963 1000 921 302 0 0 0  0.0451
1709308636.3780 0 927 1000 906 280 0 0 0  0.0441
1709308636.3857 0 959 1000 921 287 0 0 0  0.0449
1709308636.3933 0 922 1000 956 323 0 0 0  0.0453
1709308636.4012 0 850 1000 926 312 0 0 0  0.0436
1709308636.4100 0 827 1000 926 325 0 0 0  0.0434
1709308636.4186 0 850 1000 979 355 0 0 0  0.0450
1709308636.4260 0 822 1000 963 347 0 0 0  0.0441
1709308636.4338 0 781 1000 979 353 0 0 0  0.0437
1709308636.4414 0 786 1000 992 363 0 0 0  0.0441
1709308636.4492 0 750 1000 967 355 0 0 0  0.0429
1709308636.4581 0 731 1000 985 370 0 0 0  0.0430
1709308636.4651 0 690 1000 1000 395 0 0 0  0.0422
1709308636.4741 0 572 1000 974 386 0 0 0  0.0371
1709308636.4815 0 618 1000 1000 419 0 0 0  0.0395
1709308636.4892 0 581 1000 1000 442 0 0 0  0.0386
1709308636.4975 0 540 1000 1000 457 0 0 0  0.0378
1709308636.5058 0 436 1000 1000 451 0 0 0  0.0356
1709308636.5134 0 413 1000 1000 472 0 0 0  0.0356
1709308636.5213 0 395 1000 1000 502 0 0 0  0.0360
1709308636.5297 0 309 936 1000 484 0 0 0  0.0336
1709308636.5377 0 281 929 1000 510 0 0 0  0.0337
1709308636.5459 0 240 922 1000 535 0 0 0  0.0338
1709308636.5541 0 204 874 1000 528 0 0 0  0.0325
1709308636.5620 0 190 881 1000 537 0 0 0  0.0327
1709308636.5693 0 140 876 1000 568 4 0 0  0.0331
1709308636.5778 0 127 840 1000 553 0 0 0  0.0320
1709308636.5856 0 154 853 1000 573 22 0 0  0.0329
1709308636.5938 0 118 844 1000 581 31 0 0  0.0328
1709308636.6019 0 54 787 1000 565 39 0 0  0.0310
1709308636.6096 0 68 803 1000 588 37 0 0  0.0320
1709308636.6174 0 18 773 1000 593 54 0 0  0.0314
1709308636.6260 0 4 748 1000 593 49 0 0  0.0309
1709308636.6336 0 9 737 1000 609 59 0 0  0.0312
1709308636.6414 0 4 739 1000 621 67 0 0  0.0316
1709308636.6491 0 0 712 1000 608 67 0 0  0.0306
1709308636.6579 0 0 728 1000 618 67 0 0  0.0313
1709308636.6658 0 0 739 1000 634 75 0 0  0.0321
1709308636.6738 0 0 723 1000 619 67 0 0  0.0312
1709308636.6811 0 0 726 1000 606 67 0 0  0.0308
1709308636.6900 0 0 753 1000 623 65 0 0  0.0320
1709308636.6979 0 0 757 1000 598 47 0 0  0.0312
1709308636.7057 0 0 751 1000 588 31 0 0  0.0308
1709308636.7137 0 36 778 1000 575 31 0 0  0.0310
1709308636.7217 0 59 789 1000 571 21 0 0  0.0312
1709308636.7292 0 104 792 1000 535 0 0 0  0.0305
1709308636.7381 0 172 865 1000 535 4 0 0  0.0323
1709308636.7450 0 222 888 1000 519 0 0 0  0.0327
1709308636.7538 0 250 878 1000 485 0 0 0  0.0320
1709308636.7617 0 286 933 1000 471 0 0 0  0.0330
1709308636.7695 0 372 954 1000 454 0 0 0  0.0340
1709308636.7787 0 345 947 998 434 0 0 0  0.0332
1709308636.7854 0 381 984 1000 421 0 0 0  0.0341
1709308636.7932 0 454 1000 1000 404 0 0 0  0.0352
1709308636.8020 0 500 1000 965 378 0 0 0  0.0352
1709308636.8097 0 518 1000 954 380 0 0 0  0.0354
1709308636.8175 0 659 1000 972 363 0 0 0  0.0399
1709308636.8257 0 631 1000 945 337 0 0 0  0.0380
1709308636.8335 0 731 1000 952 335 0 0 0  0.0420
1709308636.8414 0 759 1000 950 342 0 0 0  0.0427
1709308636.8491 0 731 1000 904 299 0 0 0  0.0408
1709308636.8581 0 800 1000 904 300 0 0 0  0.0422
1709308636.8659 0 859 1000 912 304 0 0 0  0.0434
1709308636.8733 0 813 1000 870 282 0 0 0  0.0416
1709308636.8817 0 822 1000 890 282 0 0 0  0.0422
1709308636.8895 0 881 1000 901 295 0 0 0  0.0435
1709308636.8971 0 850 1000 895 289 0 0 0  0.0428
1709308636.9059 0 836 1000 872 284 0 0 0  0.0421
1709308636.9145 0 868 1000 892 280 0 0 0  0.0430
1709308636.9210 0 886 1000 910 305 0 0 0  0.0438
1709308636.9294 0 804 1000 893 292 0 0 0  0.0420
1709308636.9372 0 800 1000 897 297 0 0 0  0.0421
1709308636.9459 0 763 1000 919 322 0 0 0  0.0420
1709308636.9536 0 727 1000 912 327 0 0 0  0.0411
1709308636.9619 0 650 1000 945 350 0 0 0  0.0389
1709308636.9696 0 627 1000 989 383 0 0 0  0.0391
1709308636.9780 0 509 1000 961 388 0 0 0  0.0354
1709308636.9858 0 490 1000 1000 438 0 0 0  0.0364
1709308636.9934 0 418 993 1000 476 0 0 0  0.0357
1709308637.0016 0 300 920 1000 464 0 0 0  0.0328
1709308637.0094 0 268 901 1000 497 0 0 0  0.0328
1709308637.0172 0 218 876 1000 520 0 0 0  0.0324
1709308637.0250 0 127 817 1000 519 0 0 0  0.0307
1709308637.0330 0 109 812 1000 560 3 0 0  0.0316
1709308637.0419 0 72 796 1000 590 32 0 0  0.0320
1709308637.0499 0 27 757 1000 595 45 0 0  0.0312
1709308637.0579 0 0 769 1000 614 37 0 0  0.0320
1709308637.0657 0 0 737 1000 634 72 0 0  0.0321
1709308637.0738 0 0 698 1000 629 80 0 0  0.0309
1709308637.0813 0 0 700 1000 657 108 0 0  0.0321
1709308637.0891 0 0 689 1000 676 116 0 0  0.0324
1709308637.0980 0 0 666 1000 672 131 0 0  0.0311
1709308637.1053 0 0 641 1000 672 129 0 0  0.0300
1709308637.1131 0 0 646 1000 704 137 0 0  0.0318
1709308637.1216 0 0 639 1000 717 152 0 0  0.0319
1709308637.1300 0 0 598 1000 685 155 0 0  0.0291
1709308637.1385 0 0 598 1000 719 177 0 0  0.0305
1709308637.1453 0 0 584 1000 730 169 0 0  0.0304
1709308637.1532 0 0 545 1000 714 169 0 0  0.0289
1709308637.1620 0 0 552 1000 725 183 0 0  0.0294
1709308637.1698 0 0 561 1000 748 193 0 0  0.0303
1709308637.1773 0 0 561 1000 732 182 0 0  0.0299
1709308637.1860 0 0 559 1000 737 198 0 0  0.0300
1709308637.1938 0 0 573 1000 750 183 0 0  0.0307
1709308637.2017 0 0 557 1000 717 183 0 0  0.0293
1709308637.2094 0 0 561 1000 717 165 0 0  0.0294
1709308637.2173 0 0 577 1000 714 170 0 0  0.0297
1709308637.2259 0 0 568 1000 685 142 0 0  0.0282
1709308637.2333 0 0 595 1000 679 146 0 0  0.0287
1709308637.2411 0 0 625 1000 690 134 0 0  0.0303
1709308637.2491 0 0 614 1000 659 93 0 0  0.0284
1709308637.2571 0 0 662 1000 654 106 0 0  0.0301
1709308637.2652 0 0 689 1000 656 98 0 0  0.0315
1709308637.2747 0 0 689 1000 600 67 0 0  0.0294
1709308637.2820 0 0 730 1000 593 54 0 0  0.0305
1709308637.2899 0 45 762 1000 588 37 0 0  0.0311
1709308637.2978 0 86 801 1000 566 29 0 0  0.0314
1709308637.3055 0 81 801 1000 543 19 0 0  0.0308
1709308637.3135 0 118 837 1000 523 0 0 0  0.0312
1709308637.3213 0 181 869 1000 528 0 0 0  0.0322
1709308637.3297 0 222 856 1000 502 0 0 0  0.0317
1709308637.3377 0 236 881 1000 480 0 0 0  0.0318
1709308637.3456 0 304 922 1000 490 0 0 0  0.0334
1709308637.3533 0 263 892 1000 456 0 0 0  0.0318
1709308637.3613 0 345 933 1000 454 0 0 0  0.0334
1709308637.3692 0 386 963 1000 444 0 0 0  0.0342
1709308637.3776 0 400 956 972 408 0 0 0  0.0333
1709308637.3857 0 490 1000 978 411 0 0 0  0.0356
1709308637.3935 0 554 1000 994 414 0 0 0  0.0374
1709308637.4012 0 545 1000 946 371 0 0 0  0.0358
1709308637.4092 0 618 1000 946 368 0 0 0  0.0379
1709308637.4173 0 695 1000 936 361 0 0 0  0.0410
1709308637.4258 0 722 1000 901 317 0 0 0  0.0407
1709308637.4337 0 786 1000 906 319 0 0 0  0.0422
1709308637.4415 0 813 1000 899 282 0 0 0  0.0422
1709308637.4493 0 831 1000 855 279 0 0 0  0.0416
1709308637.4570 0 840 1000 864 277 0 0 0  0.0419
1709308637.4656 0 886 1000 850 261 0 0 0  0.0423
1709308637.4733 0 900 1000 829 239 0 0 0  0.0418
1709308637.4818 0 936 1000 822 241 0 0 0  0.0422
1709308637.4896 0 950 1000 851 249 0 0 0  0.0431
1709308637.4985 0 881 1000 822 241 0 0 0  0.0414
1709308637.5056 0 900 1000 819 228 0 0 0  0.0415
1709308637.5140 0 895 1000 833 251 0 0 0  0.0419
1709308637.5221 0 904 1000 846 262 0 0 0  0.0424
1709308637.5297 0 804 1000 829 259 0 0 0  0.0404
1709308637.5375 0 795 1000 877 289 0 0 0  0.0415
1709308637.5454 0 754 1000 892 310 0 0 0  0.0412
1709308637.5533 0 681 1000 881 325 0 0 0  0.0388
1709308637.5612 0 590 1000 912 357 0 0 0  0.0362
1709308637.5700 0 536 1000 956 383 0 0 0  0.0359
1709308637.5773 0 450 965 959 404 0 0 0  0.0340
1709308637.5852 0 390 947 1000 431 0 0 0  0.0338
1709308637.5937 0 331 915 1000 466 0 0 0  0.0331
1709308637.6015 0 281 885 1000 482 0 0 0  0.0323
1709308637.6093 0 177 860 1000 528 8 0 0  0.0321
1709308637.6181 0 109 817 1000 570 18 0 0  0.0319
1709308637.6257 0 0 753 1000 566 36 0 0  0.0302
1709308637.6346 0 0 719 1000 613 65 0 0  0.0309
1709308637.6412 0 0 707 1000 649 96 0 0  0.0320
1709308637.6494 0 0 657 1000 642 103 0 0  0.0294
1709308637.6574 0 0 639 1000 671 137 0 0  0.0299
1709308637.6652 0 0 607 1000 687 134 0 0  0.0295
1709308637.6735 0 0 584 1000 687 144 0 0  0.0288
1709308637.6812 0 0 577 1000 702 152 0 0  0.0294
1709308637.6890 0 0 557 1000 725 178 0 0  0.0295
1709308637.6980 0 0 527 1000 740 175 0 0  0.0292
1709308637.7051 0 0 513 1000 738 193 0 0  0.0289
1709308637.7136 0 0 488 1000 755 195 0 0  0.0289
1709308637.7217 0 0 479 996 773 220 0 0  0.0292
1709308637.7299 0 0 447 952 760 218 0 0  0.0276
1709308637.7375 0 0 417 946 776 243 0 0  0.0276
1709308637.7450 0 0 415 941 798 252 0 0  0.0281
1709308637.7531 0 0 399 937 770 239 0 0  0.0270
1709308637.7618 0 0 410 943 786 252 0 0  0.0277
1709308637.7696 0 0 433 948 801 252 0 0  0.0286
1709308637.7775 0 0 415 930 765 233 0 0  0.0269
1709308637.7854 0 0 452 970 771 243 0 0  0.0284
1709308637.7934 0 0 470 1000 780 223 0 0  0.0293
1709308637.8012 0 0 454 945 737 192 0 0  0.0269
1709308637.8099 0 0 497 989 735 192 0 0  0.0283
1709308637.8174 0 0 502 1000 742 190 0 0  0.0288
1709308637.8262 0 0 518 983 699 152 0 0  0.0275
1709308637.8339 0 0 554 1000 697 157 0 0  0.0285
1709308637.8419 0 0 573 1000 687 139 0 0  0.0285
1709308637.8500 0 0 582 1000 651 103 0 0  0.0270
1709308637.8587 0 0 636 1000 642 101 0 0  0.0285
1709308637.8655 0 0 636 1000 633 83 0 0  0.0281
1709308637.8734 0 0 646 1000 576 68 0 0  0.0267
1709308637.8819 0 0 689 1000 571 47 0 0  0.0285
1709308637.8893 0 0 744 1000 563 44 0 0  0.0299
1709308637.8973 0 95 764 1000 530 34 0 0  0.0297
1709308637.9052 0 90 764 979 489 0 0 0  0.0285
1709308637.9131 0 195 828 998 487 0 0 0  0.0306
1709308637.9211 0 300 853 1000 490 0 0 0  0.0320
1709308637.9298 0 254 863 979 442 0 0 0  0.0306
1709308637.9378 0 340 910 978 424 0 0 0  0.0321
1709308637.9459 0 413 949 994 419 0 0 0  0.0339
1709308637.9539 0 463 979 968 406 0 0 0  0.0346
1709308637.9615 0 500 997 967 391 0 0 0  0.0353
1709308637.9693 0 563 1000 956 373 0 0 0  0.0364
1709308637.9777 0 613 1000 926 352 0 0 0  0.0372
1709308637.9856 0 677 1000 934 352 0 0 0  0.0400
1709308637.9945 0 713 1000 917 323 0 0 0  0.0409
1709308638.0010 0 740 1000 870 297 0 0 0  0.0403
1709308638.0091 0 827 1000 873 290 0 0 0  0.0420
1709308638.0181 0 877 1000 879 294 0 0 0  0.0430
1709308638.0257 0 859 1000 842 276 0 0 0  0.0418
1709308638.0337 0 868 1000 868 264 0 0 0  0.0424
1709308638.0418 0 913 1000 904 276 0 0 0  0.0439
1709308638.0494 0 900 1000 870 262 0 0 0  0.0429
1709308638.0573 0 904 1000 879 276 0 0 0  0.0432
1709308638.0653 0 927 1000 904 294 0 0 0  0.0442
1709308638.0740 0 845 1000 906 299 0 0 0  0.0430
1709308638.0814 0 859 1000 936 328 0 0 0  0.0441
1709308638.0890 0 818 1000 950 343 0 0 0  0.0438
1709308638.0979 0 745 1000 954 361 0 0 0  0.0427
1709308638.1057 0 645 1000 972 375 0 0 0  0.0394
1709308638.1138 0 586 1000 990 396 0 0 0  0.0379
1709308638.1214 0 509 1000 1000 429 0 0 0  0.0366
1709308638.1299 0 418 974 1000 431 0 0 0  0.0346
1709308638.1377 0 350 936 1000 474 0 0 0  0.0338
1709308638.1453 0 286 926 1000 517 0 0 0  0.0338
1709308638.1531 0 204 856 1000 528 0 0 0  0.0321
1709308638.1613 0 113 828 1000 565 27 0 0  0.0320
1709308638.1691 0 59 799 1000 613 57 0 0  0.0327
1709308638.1777 0 0 726 1000 616 68 0 0  0.0311
1709308638.1855 0 0 684 1000 654 91 0 0  0.0311
1709308638.1940 0 0 668 1000 676 119 0 0  0.0314
1709308638.2019 0 0 621 1000 676 134 0 0  0.0294
1709308638.2097 0 0 611 1000 702 159 0 0  0.0304
1709308638.2182 0 0 593 1000 714 157 0 0  0.0302
1709308638.2259 0 0 563 1000 714 159 0 0  0.0293
1709308638.2337 0 0 552 1000 757 183 0 0  0.0303
1709308638.2413 0 0 522 1000 758 192 0 0  0.0297
1709308638.2493 0 0 497 1000 753 197 0 0  0.0290
1709308638.2572 0 0 488 1000 783 226 0 0  0.0297
1709308638.2659 0 0 465 1000 793 233 0 0  0.0296
1709308638.2731 0 0 429 957 788 236 0 0  0.0282
1709308638.2818 0 0 408 968 814 251 0 0  0.0288
1709308638.2895 0 0 406 952 831 272 0 0  0.0291
1709308638.2975 0 0 404 963 829 272 0 0  0.0292
1709308638.3056 0 0 383 932 808 249 0 0  0.0277
1709308638.3132 0 0 406 946 813 269 0 0  0.0285
1709308638.3218 0 0 415 965 824 262 0 0  0.0292
1709308638.3295 0 0 420 959 795 231 0 0  0.0283
1709308638.3372 0 0 454 996 801 256 0 0  0.0297
1709308638.3453 0 0 477 1000 778 229 0 0  0.0294
1709308638.3542 0 0 500 1000 747 185 0 0  0.0289
1709308638.3618 0 0 518 1000 760 190 0 0  0.0296
1709308638.3698 0 0 557 1000 738 175 0 0  0.0299
1709308638.3772 0 0 575 1000 714 155 0 0  0.0297
1709308638.3859 0 0 630 1000 715 136 0 0  0.0315
1709308638.3936 0 0 668 1000 694 105 0 0  0.0323
1709308638.4012 0 0 687 1000 654 96 0 0  0.0313
1709308638.4100 0 0 735 1000 646 67 0 0  0.0325
1709308638.4177 0 18 801 1000 636 42 0 0  0.0335
1709308638.4265 0 54 819 1000 593 26 0 0  0.0324
1709308638.4331 0 113 860 1000 563 9 0 0  0.0326
1709308638.4411 0 209 908 1000 552 0 0 0  0.0337
1709308638.4501 0 300 938 1000 517 0 0 0  0.0342
1709308638.4578 0 354 979 1000 492 0 0 0  0.0349
1709308638.4654 0 400 1000 1000 485 0 0 0  0.0357
1709308638.4737 0 422 1000 1000 441 0 0 0  0.0352
1709308638.4811 0 513 1000 1000 434 0 0 0  0.0368
1709308638.4898 0 595 1000 1000 403 0 0 0  0.0385
1709308638.4977 0 590 1000 1000 380 0 0 0  0.0380
1709308638.5054 0 690 1000 994 370 0 0 0  0.0418
1709308638.5133 0 768 1000 985 352 0 0 0  0.0435
1709308638.5211 0 777 1000 968 338 0 0 0  0.0433
1709308638.5295 0 840 1000 930 310 0 0 0  0.0435
1709308638.5375 0 881 1000 941 304 0 0 0  0.0443
